Date,HomeTeam,AwayTeam,FullTime_HomeTeam_Goals,FullTime_AwayTeam_Goals,FullTime_Result,HalfTime_HomeTeam_Goals,HalfTime_AwayTeam_Goals,HalfTime_Result,HomeTeam_Shots,AwayTeam_Shots,HomeTeam_ShotsOnTarget,AwayTeam_ShotsOnTarget,HomeTeam_FoulsCommitted,AwayTeam_FoulsCommitted,HomeTeam_Corners,AwayTeam_Corners,HomeTeam_YellowCards,AwayTeam_YellowCards,HomeTeam_RedCards,AwayTeam_RedCards
21/03/15,Schalke 04,Leverkusen,0,1,A,0,1,A,13,16,5,7,17,17,4,9,2,4,0,0
21/03/15,Stuttgart,Ein Frankfurt,3,1,H,0,0,D,9,11,5,5,17,11,2,9,2,2,0,0
22/03/15,Bayern Munich,M'gladbach,0,2,A,0,1,A,16,4,8,4,15,9,4,2,0,2,0,0
22/03/15,Mainz,Wolfsburg,1,1,D,1,0,H,22,8,1,3,11,17,8,4,0,2,0,0
04/04/15,Dortmund,Bayern Munich,0,1,A,0,1,A,15,7,2,2,16,19,2,1,2,3,0,0
04/04/15,Ein Frankfurt,Hannover,2,2,D,1,0,H,13,15,7,6,17,24,4,9,2,3,0,0
04/04/15,Freiburg,FC Koln,1,0,H,1,0,H,11,19,4,6,8,16,5,7,3,2,0,0
04/04/15,Hoffenheim,M'gladbach,1,4,A,1,3,A,22,12,6,7,14,9,5,3,3,2,0,0
04/04/15,Leverkusen,Hamburg,4,0,H,2,0,H,25,4,9,1,10,17,7,2,3,2,0,0
04/04/15,Werder Bremen,Mainz,0,0,D,0,0,D,15,15,5,3,23,16,3,2,4,2,0,0
04/04/15,Wolfsburg,Stuttgart,3,1,H,1,1,D,23,13,9,5,14,16,8,7,1,2,0,0
05/04/15,Augsburg,Schalke 04,0,0,D,0,0,D,21,18,3,3,22,23,4,4,3,3,0,0
05/04/15,Hertha,Paderborn,2,0,H,0,0,D,13,8,5,2,18,19,3,2,1,4,0,0
10/04/15,Hannover,Hertha,1,1,D,0,0,D,11,9,5,3,18,10,10,2,3,1,0,0
11/04/15,Bayern Munich,Ein Frankfurt,3,0,H,1,0,H,19,4,10,1,14,18,3,0,1,3,0,0
11/04/15,Hamburg,Wolfsburg,0,2,A,0,1,A,5,15,0,8,17,10,3,5,3,1,1,0
11/04/15,Mainz,Leverkusen,2,3,A,0,1,A,8,9,2,5,17,22,4,2,1,2,0,0
11/04/15,M'gladbach,Dortmund,3,1,H,2,0,H,12,17,7,3,10,6,6,6,1,0,0,0
11/04/15,Paderborn,Augsburg,2,1,H,0,0,D,14,16,4,5,14,21,6,7,1,2,0,0
11/04/15,Schalke 04,Freiburg,0,0,D,0,0,D,21,10,6,3,15,20,8,6,2,3,0,0
12/04/15,FC Koln,Hoffenheim,3,2,H,1,0,H,18,24,6,8,15,21,3,3,4,2,1,0
12/04/15,Stuttgart,Werder Bremen,3,2,H,1,0,H,15,12,3,3,13,14,9,3,1,3,1,0
17/04/15,Ein Frankfurt,M'gladbach,0,0,D,0,0,D,17,11,5,4,17,13,8,5,3,2,0,0
18/04/15,Augsburg,Stuttgart,2,1,H,1,1,D,12,16,4,7,21,16,2,6,2,4,0,0
18/04/15,Dortmund,Paderborn,3,0,H,0,0,D,21,2,8,0,14,7,5,3,1,0,0,0
18/04/15,Freiburg,Mainz,2,3,A,0,2,A,25,12,10,5,15,9,10,5,1,1,0,0
18/04/15,Hertha,FC Koln,0,0,D,0,0,D,10,7,4,2,9,14,8,11,0,1,0,0
18/04/15,Hoffenheim,Bayern Munich,0,2,A,0,1,A,8,20,1,5,16,21,1,10,3,3,0,0
18/04/15,Leverkusen,Hannover,4,0,H,2,0,H,25,5,10,1,14,23,11,0,1,3,0,0
19/04/15,Werder Bremen,Hamburg,1,0,H,0,0,D,11,8,5,2,12,22,3,0,1,3,0,1
19/04/15,Wolfsburg,Schalke 04,1,1,D,0,0,D,26,7,9,2,17,19,7,1,2,2,0,0
24/04/15,Mainz,Schalke 04,2,0,H,2,0,H,11,18,3,2,10,11,4,6,0,2,0,0
25/04/15,Bayern Munich,Hertha,1,0,H,0,0,D,16,8,7,3,13,7,5,2,0,1,0,0
25/04/15,Dortmund,Ein Frankfurt,2,0,H,2,0,H,12,11,4,0,22,12,2,2,3,3,0,0
25/04/15,FC Koln,Leverkusen,1,1,D,0,0,D,14,9,4,5,14,16,5,4,2,3,0,0
25/04/15,Hamburg,Augsburg,3,2,H,2,1,H,15,14,8,3,15,20,2,4,3,1,0,0
25/04/15,Hannover,Hoffenheim,1,2,A,1,1,D,12,13,5,4,24,19,2,6,5,2,0,0
25/04/15,Stuttgart,Freiburg,2,2,D,2,0,H,11,14,3,7,17,16,4,6,3,2,1,0
26/04/15,M'gladbach,Wolfsburg,1,0,H,0,0,D,19,9,5,0,9,14,4,5,2,2,0,0
26/04/15,Paderborn,Werder Bremen,2,2,D,2,1,H,20,13,8,6,22,28,14,6,1,1,1,0
02/05/15,Augsburg,FC Koln,0,0,D,0,0,D,16,6,3,1,11,16,8,5,0,0,0,0
02/05/15,Freiburg,Paderborn,1,2,A,1,0,H,15,14,5,6,10,13,8,6,1,3,0,0
02/05/15,Hoffenheim,Dortmund,1,1,D,1,1,D,15,11,4,3,15,19,8,5,1,3,0,0
02/05/15,Leverkusen,Bayern Munich,2,0,H,0,0,D,20,9,8,5,26,15,12,4,1,4,0,0
02/05/15,Schalke 04,Stuttgart,3,2,H,1,1,D,20,15,6,7,14,14,5,4,1,0,0,0
02/05/15,Werder Bremen,Ein Frankfurt,1,0,H,0,0,D,16,14,8,5,22,15,10,5,2,2,0,0
02/05/15,Wolfsburg,Hannover,2,2,D,2,0,H,20,15,4,9,9,16,5,5,1,1,0,0
03/05/15,Hertha,M'gladbach,1,2,A,1,1,D,10,18,3,7,15,10,3,3,2,3,0,0
03/05/15,Mainz,Hamburg,1,2,A,0,1,A,9,13,5,5,12,13,8,2,4,2,1,0
08/05/15,Hamburg,Freiburg,1,1,D,0,1,A,16,15,8,7,16,16,5,6,0,1,0,0
09/05/15,Bayern Munich,Augsburg,0,1,A,0,0,D,16,12,4,4,14,16,4,5,2,1,1,0
09/05/15,Dortmund,Hertha,2,0,H,1,0,H,15,2,4,0,16,11,7,3,2,3,0,0
09/05/15,Ein Frankfurt,Hoffenheim,3,1,H,3,0,H,13,8,4,5,21,25,1,1,3,3,0,0
09/05/15,Hannover,Werder Bremen,1,1,D,1,0,H,12,9,3,3,16,19,8,1,4,1,0,0
09/05/15,M'gladbach,Leverkusen,3,0,H,0,0,D,10,19,7,2,15,15,6,10,2,3,0,0
09/05/15,Stuttgart,Mainz,2,0,H,0,0,D,18,7,7,2,16,19,7,2,2,1,0,0
10/05/15,FC Koln,Schalke 04,2,0,H,1,0,H,13,5,6,1,10,16,5,6,1,2,0,0
10/05/15,Paderborn,Wolfsburg,1,3,A,0,2,A,16,10,4,5,9,18,11,3,0,3,0,0
16/05/15,Augsburg,Hannover,1,2,A,1,1,D,8,8,2,3,20,18,3,4,1,4,2,1
16/05/15,Freiburg,Bayern Munich,2,1,H,1,1,D,9,17,3,6,16,15,2,10,1,0,0,0
16/05/15,Hertha,Ein Frankfurt,0,0,D,0,0,D,9,1,2,0,20,26,4,4,3,5,0,0
16/05/15,Leverkusen,Hoffenheim,2,0,H,1,0,H,13,16,4,5,20,14,4,9,2,0,0,0
16/05/15,Mainz,FC Koln,2,0,H,0,0,D,18,12,6,4,15,14,2,5,1,3,0,0
16/05/15,Schalke 04,Paderborn,1,0,H,0,0,D,18,22,2,4,14,14,10,9,3,2,0,0
16/05/15,Stuttgart,Hamburg,2,1,H,2,1,H,22,7,11,1,10,21,9,2,1,5,0,0
16/05/15,Werder Bremen,M'gladbach,0,2,A,0,0,D,19,14,3,4,13,7,5,4,0,1,0,0
16/05/15,Wolfsburg,Dortmund,2,1,H,1,1,D,12,17,8,3,11,11,6,5,4,2,0,0
23/05/15,Bayern Munich,Mainz,2,0,H,1,0,H,20,7,7,5,11,11,5,3,0,0,0,0
23/05/15,Dortmund,Werder Bremen,3,2,H,3,1,H,22,7,8,4,11,3,9,1,0,0,0,0
23/05/15,Ein Frankfurt,Leverkusen,2,1,H,2,1,H,8,19,3,7,20,14,3,8,2,0,0,0
23/05/15,FC Koln,Wolfsburg,2,2,D,1,2,A,12,15,3,5,14,11,4,8,0,0,0,0
23/05/15,Hamburg,Schalke 04,2,0,H,0,0,D,11,11,4,4,16,18,3,6,1,2,0,0
23/05/15,Hannover,Freiburg,2,1,H,1,0,H,11,9,6,5,16,15,3,5,3,2,0,0
23/05/15,Hoffenheim,Hertha,2,1,H,1,0,H,16,4,5,1,14,18,1,2,2,2,0,0
23/05/15,M'gladbach,Augsburg,1,3,A,1,0,H,10,15,3,4,13,17,1,6,4,2,1,0
23/05/15,Paderborn,Stuttgart,1,2,A,1,1,D,15,18,5,3,12,18,2,8,2,2,0,0
14/08/15,Bayern Munich,Hamburg,5,0,H,1,0,H,23,5,9,1,10,12,7,0,2,2,0,0
15/08/15,Augsburg,Hertha,0,1,A,0,0,D,20,11,3,4,20,22,7,4,1,2,1,1
15/08/15,Darmstadt,Hannover,2,2,D,1,0,H,11,14,4,5,21,22,5,9,1,2,0,0
15/08/15,Dortmund,M'gladbach,4,0,H,3,0,H,17,5,7,1,13,14,3,5,0,1,0,0
15/08/15,Leverkusen,Hoffenheim,2,1,H,1,1,D,25,6,9,2,12,18,13,5,1,0,0,0
15/08/15,Mainz,Ingolstadt,0,1,A,0,0,D,9,14,3,5,20,15,6,2,2,3,0,0
15/08/15,Werder Bremen,Schalke 04,0,3,A,0,1,A,15,16,2,5,7,16,5,6,0,2,0,0
16/08/15,Stuttgart,FC Koln,1,3,A,0,0,D,28,9,8,5,13,8,13,3,3,2,0,0
16/08/15,Wolfsburg,Ein Frankfurt,2,1,H,2,1,H,5,13,3,6,14,19,7,3,1,1,0,0
21/08/15,Hertha,Werder Bremen,1,1,D,1,1,D,10,9,2,3,11,16,6,2,0,1,0,0
22/08/15,Ein Frankfurt,Augsburg,1,1,D,0,1,A,11,14,3,4,17,21,7,4,2,3,0,0
22/08/15,FC Koln,Wolfsburg,1,1,D,1,0,H,9,15,6,7,15,11,2,4,2,1,0,0
22/08/15,Hamburg,Stuttgart,3,2,H,1,2,A,14,12,5,4,18,22,0,5,3,3,0,1
22/08/15,Hannover,Leverkusen,0,1,A,0,1,A,6,11,3,4,15,21,3,8,0,0,0,0
22/08/15,Hoffenheim,Bayern Munich,1,2,A,1,1,D,2,5,1,2,7,2,1,2,0,0,0,0
22/08/15,Schalke 04,Darmstadt,1,1,D,0,1,A,21,9,5,3,16,18,6,6,1,2,0,0
23/08/15,Ingolstadt,Dortmund,0,4,A,0,0,D,3,18,2,8,18,16,1,4,2,3,0,0
23/08/15,M'gladbach,Mainz,1,2,A,0,1,A,15,13,6,4,12,12,3,0,2,1,0,0
28/08/15,Wolfsburg,Schalke 04,3,0,H,1,0,H,9,12,5,1,12,16,2,3,1,2,0,0
29/08/15,Augsburg,Ingolstadt,0,1,A,0,0,D,10,16,2,3,22,16,3,4,3,3,0,0
29/08/15,Bayern Munich,Leverkusen,3,0,H,1,0,H,14,10,6,4,12,14,7,5,2,3,0,0
29/08/15,Darmstadt,Hoffenheim,0,0,D,0,0,D,5,15,1,2,13,16,4,6,3,2,0,0
29/08/15,FC Koln,Hamburg,2,1,H,0,0,D,6,17,3,7,17,9,3,8,3,2,0,1
29/08/15,Mainz,Hannover,3,0,H,2,0,H,18,11,6,4,9,13,8,5,0,2,0,0
29/08/15,Stuttgart,Ein Frankfurt,1,4,A,1,2,A,15,6,4,4,19,17,6,1,3,3,1,0
30/08/15,Dortmund,Hertha,3,1,H,1,0,H,15,4,6,4,16,12,5,1,0,2,0,0
30/08/15,Werder Bremen,M'gladbach,2,1,H,1,1,D,22,9,6,5,17,18,5,6,3,1,0,1
11/09/15,M'gladbach,Hamburg,0,3,A,0,2,A,13,10,2,4,17,19,5,2,2,1,0,0
12/09/15,Bayern Munich,Augsburg,2,1,H,0,1,A,27,4,10,1,10,10,9,0,0,1,0,0
12/09/15,Ein Frankfurt,FC Koln,6,2,H,4,1,H,18,13,11,7,14,14,5,2,2,1,0,0
12/09/15,Hannover,Dortmund,2,4,A,1,2,A,5,17,3,6,15,16,2,4,3,1,0,0
12/09/15,Hertha,Stuttgart,2,1,H,2,1,H,9,11,4,3,18,21,5,7,0,3,0,0
12/09/15,Ingolstadt,Wolfsburg,0,0,D,0,0,D,5,17,1,3,10,15,2,5,2,3,0,0
12/09/15,Leverkusen,Darmstadt,0,1,A,0,1,A,16,5,4,3,13,17,10,4,3,1,0,0
13/09/15,Hoffenheim,Werder Bremen,1,3,A,0,1,A,10,16,5,6,13,22,7,3,2,4,0,0
13/09/15,Schalke 04,Mainz,2,1,H,1,1,D,24,15,7,4,18,20,5,7,1,3,0,0
18/09/15,Mainz,Hoffenheim,3,1,H,1,1,D,12,13,4,4,13,15,6,8,1,2,0,0
19/09/15,Darmstadt,Bayern Munich,0,3,A,0,1,A,5,18,2,6,10,8,1,5,2,1,0,0
19/09/15,FC Koln,M'gladbach,1,0,H,0,0,D,11,9,5,2,10,16,2,2,0,3,0,0
19/09/15,Hamburg,Ein Frankfurt,0,0,D,0,0,D,11,7,2,4,11,17,5,11,0,4,0,0
19/09/15,Werder Bremen,Ingolstadt,0,1,A,0,0,D,13,13,4,4,24,19,8,5,3,4,1,0
19/09/15,Wolfsburg,Hertha,2,0,H,0,0,D,14,9,4,4,16,9,7,5,1,2,0,0
20/09/15,Augsburg,Hannover,2,0,H,2,0,H,17,16,8,2,12,15,6,6,1,4,0,0
20/09/15,Dortmund,Leverkusen,3,0,H,1,0,H,22,8,10,3,10,17,3,1,1,3,0,0
20/09/15,Stuttgart,Schalke 04,0,1,A,0,0,D,26,10,9,6,11,18,6,5,3,3,0,0
22/09/15,Bayern Munich,Wolfsburg,5,1,H,0,1,A,17,7,12,2,11,12,5,1,1,2,0,0
22/09/15,Darmstadt,Werder Bremen,2,1,H,1,1,D,9,12,3,4,20,19,5,1,3,1,0,1
22/09/15,Hertha,FC Koln,2,0,H,1,0,H,17,13,8,7,12,14,6,1,1,1,0,0
22/09/15,Ingolstadt,Hamburg,0,1,A,0,0,D,12,8,1,3,15,16,8,5,2,1,0,0
23/09/15,Hannover,Stuttgart,1,3,A,1,2,A,8,19,3,12,15,17,3,7,3,3,0,0
23/09/15,Hoffenheim,Dortmund,1,1,D,1,0,H,10,14,5,4,15,13,5,4,2,1,0,0
23/09/15,Leverkusen,Mainz,1,0,H,0,0,D,20,3,6,2,16,13,11,3,3,0,0,0
23/09/15,M'gladbach,Augsburg,4,2,H,4,0,H,21,13,12,4,20,21,6,2,2,5,0,0
23/09/15,Schalke 04,Ein Frankfurt,2,0,H,0,0,D,13,18,7,6,9,17,5,7,2,2,0,0
25/09/15,FC Koln,Ingolstadt,1,1,D,1,1,D,15,16,4,5,14,16,8,4,2,3,0,0
26/09/15,Augsburg,Hoffenheim,1,3,A,1,1,D,26,11,9,5,8,9,7,3,1,4,0,0
26/09/15,Hamburg,Schalke 04,0,1,A,0,0,D,13,10,4,5,14,14,4,4,1,3,0,0
26/09/15,Mainz,Bayern Munich,0,3,A,0,0,D,6,17,1,9,17,11,3,4,1,1,0,0
26/09/15,Stuttgart,M'gladbach,1,3,A,1,2,A,22,9,6,5,15,15,12,3,4,1,0,0
26/09/15,Werder Bremen,Leverkusen,0,3,A,0,1,A,9,17,0,7,12,15,2,6,1,2,0,0
26/09/15,Wolfsburg,Hannover,1,1,D,1,0,H,22,8,9,3,11,9,9,0,2,2,0,0
27/09/15,Dortmund,Darmstadt,2,2,D,0,1,A,16,4,4,3,16,13,8,0,0,2,0,0
27/09/15,Ein Frankfurt,Hertha,1,1,D,1,0,H,11,14,2,6,11,14,7,3,2,1,0,0
02/10/15,Darmstadt,Mainz,2,3,A,1,2,A,14,14,4,7,12,20,2,6,1,2,0,0
03/10/15,Hannover,Werder Bremen,1,0,H,0,0,D,12,19,5,6,17,11,7,6,4,1,0,0
03/10/15,Hertha,Hamburg,3,0,H,1,0,H,13,8,6,2,13,15,4,5,1,1,0,0
03/10/15,Hoffenheim,Stuttgart,2,2,D,1,0,H,11,18,4,7,12,15,6,5,3,1,0,0
03/10/15,Ingolstadt,Ein Frankfurt,2,0,H,0,0,D,14,12,4,2,11,11,4,3,1,2,0,0
03/10/15,M'gladbach,Wolfsburg,2,0,H,0,0,D,10,10,3,3,15,14,3,1,2,3,0,0
04/10/15,Bayern Munich,Dortmund,5,1,H,2,1,H,14,10,9,4,14,8,4,4,3,1,0,0
04/10/15,Leverkusen,Augsburg,1,1,D,1,1,D,22,3,8,0,13,22,9,1,2,3,0,0
04/10/15,Schalke 04,FC Koln,0,3,A,0,1,A,17,12,7,4,15,12,3,2,2,2,0,0
16/10/15,Mainz,Dortmund,0,2,A,0,1,A,11,16,5,6,14,16,8,4,2,1,0,0
17/10/15,Augsburg,Darmstadt,0,2,A,0,2,A,20,12,3,5,13,17,2,4,2,3,0,0
17/10/15,Ein Frankfurt,M'gladbach,1,5,A,1,1,D,7,16,2,6,18,14,1,1,4,3,0,0
17/10/15,Hamburg,Leverkusen,0,0,D,0,0,D,8,10,3,3,22,20,3,5,6,2,0,0
17/10/15,Schalke 04,Hertha,2,1,H,1,0,H,19,9,9,5,18,16,7,6,3,4,0,1
17/10/15,Werder Bremen,Bayern Munich,0,1,A,0,1,A,8,13,2,4,15,12,2,3,2,2,0,0
17/10/15,Wolfsburg,Hoffenheim,4,2,H,2,1,H,16,7,9,3,14,12,5,4,4,0,0,0
18/10/15,FC Koln,Hannover,0,1,A,0,1,A,16,8,5,4,14,17,12,3,3,2,0,0
18/10/15,Stuttgart,Ingolstadt,1,0,H,0,0,D,12,11,4,6,18,9,6,5,3,1,1,0
23/10/15,Hoffenheim,Hamburg,0,1,A,0,0,D,12,20,3,5,24,23,1,5,2,4,1,0
24/10/15,Bayern Munich,FC Koln,4,0,H,2,0,H,26,4,14,2,8,4,10,0,1,1,0,0
24/10/15,Darmstadt,Wolfsburg,0,1,A,0,0,D,9,19,3,6,14,16,5,3,2,1,0,0
24/10/15,Hannover,Ein Frankfurt,1,2,A,0,0,D,10,5,4,4,13,14,3,2,1,4,0,0
24/10/15,Ingolstadt,Hertha,0,1,A,0,1,A,18,5,3,1,12,12,8,2,2,3,0,0
24/10/15,Leverkusen,Stuttgart,4,3,H,0,0,D,19,12,6,6,16,13,5,3,2,4,0,0
24/10/15,Mainz,Werder Bremen,1,3,A,0,3,A,16,14,5,8,19,17,4,4,2,1,0,0
25/10/15,Dortmund,Augsburg,5,1,H,3,0,H,19,4,9,3,8,13,6,4,0,2,0,0
25/10/15,M'gladbach,Schalke 04,3,1,H,1,1,D,16,13,10,5,17,19,3,6,2,3,0,1
30/10/15,Ein Frankfurt,Bayern Munich,0,0,D,0,0,D,8,10,2,2,13,15,5,5,4,2,0,0
31/10/15,Augsburg,Mainz,3,3,D,1,2,A,25,10,10,6,11,16,11,4,3,3,0,0
31/10/15,FC Koln,Hoffenheim,0,0,D,0,0,D,13,10,4,4,12,15,5,5,2,1,0,0
31/10/15,Hertha,M'gladbach,1,4,A,0,2,A,14,11,6,7,10,13,5,4,2,1,0,0
31/10/15,Schalke 04,Ingolstadt,1,1,D,0,1,A,18,7,3,2,17,18,3,3,1,2,0,0
31/10/15,Werder Bremen,Dortmund,1,3,A,1,2,A,8,11,2,6,17,15,1,9,3,0,0,0
31/10/15,Wolfsburg,Leverkusen,2,1,H,1,1,D,13,15,5,6,17,16,5,5,0,2,0,0
01/11/15,Hamburg,Hannover,1,2,A,1,0,H,17,5,4,2,12,15,5,3,0,0,0,0
01/11/15,Stuttgart,Darmstadt,2,0,H,0,0,D,18,17,3,5,21,18,7,5,3,2,0,0
06/11/15,Hannover,Hertha,1,3,A,0,1,A,7,12,2,4,19,9,2,2,2,3,0,0
07/11/15,Bayern Munich,Stuttgart,4,0,H,4,0,H,33,5,14,2,8,15,7,3,0,0,0,0
07/11/15,Darmstadt,Hamburg,1,1,D,0,1,A,15,8,3,3,14,18,3,2,4,2,0,0
07/11/15,Hoffenheim,Ein Frankfurt,0,0,D,0,0,D,8,17,2,9,11,13,1,3,1,3,0,0
07/11/15,Leverkusen,FC Koln,1,2,A,1,1,D,12,17,4,8,18,12,6,9,1,2,1,0
07/11/15,Mainz,Wolfsburg,2,0,H,1,0,H,12,8,5,0,24,22,4,3,2,3,0,1
07/11/15,M'gladbach,Ingolstadt,0,0,D,0,0,D,11,14,5,2,17,17,4,3,1,6,1,0
08/11/15,Augsburg,Werder Bremen,1,2,A,0,0,D,18,15,6,4,13,20,7,4,1,4,0,0
08/11/15,Dortmund,Schalke 04,3,2,H,2,1,H,14,9,7,3,10,16,5,3,3,4,0,0
20/11/15,Hamburg,Dortmund,3,1,H,2,0,H,7,21,2,7,17,9,2,7,0,1,0,0
21/11/15,Ein Frankfurt,Leverkusen,1,3,A,1,2,A,9,17,1,11,15,19,3,8,2,1,0,0
21/11/15,FC Koln,Mainz,0,0,D,0,0,D,14,7,3,1,14,11,6,1,1,1,0,0
21/11/15,M'gladbach,Hannover,2,1,H,1,0,H,21,14,9,8,10,11,12,4,1,1,0,0
21/11/15,Schalke 04,Bayern Munich,1,3,A,1,1,D,5,24,1,8,12,10,4,6,2,0,0,0
21/11/15,Stuttgart,Augsburg,0,4,A,0,3,A,18,13,5,6,8,16,6,4,2,1,0,0
21/11/15,Wolfsburg,Werder Bremen,6,0,H,2,0,H,21,9,12,2,12,8,7,3,0,2,0,0
22/11/15,Hertha,Hoffenheim,1,0,H,1,0,H,1,7,0,0,26,16,2,3,2,1,0,0
22/11/15,Ingolstadt,Darmstadt,3,1,H,0,1,A,16,8,6,2,19,25,5,5,2,3,0,0
27/11/15,Darmstadt,FC Koln,0,0,D,0,0,D,9,12,1,2,16,12,4,7,2,1,0,0
28/11/15,Bayern Munich,Hertha,2,0,H,2,0,H,24,4,9,1,14,13,9,1,0,3,0,0
28/11/15,Hannover,Ingolstadt,4,0,H,3,0,H,8,11,4,5,21,14,3,4,3,3,0,0
28/11/15,Hoffenheim,M'gladbach,3,3,D,2,1,H,18,16,6,8,10,14,8,6,2,1,0,0
28/11/15,Mainz,Ein Frankfurt,2,1,H,2,0,H,14,15,8,5,23,17,3,7,4,2,0,1
28/11/15,Werder Bremen,Hamburg,1,3,A,0,2,A,14,13,3,6,21,18,6,3,2,1,0,0
29/11/15,Augsburg,Wolfsburg,0,0,D,0,0,D,13,17,4,3,20,11,4,7,3,2,0,1
29/11/15,Dortmund,Stuttgart,4,1,H,2,1,H,14,8,9,3,10,13,5,4,1,0,0,0
29/11/15,Leverkusen,Schalke 04,1,1,D,0,0,D,18,8,6,3,9,11,9,5,1,2,0,0
04/12/15,Schalke 04,Hannover,3,1,H,0,0,D,26,7,8,1,8,13,6,4,1,1,0,0
05/12/15,FC Koln,Augsburg,0,1,A,0,0,D,22,22,8,8,17,18,7,6,2,4,0,0
05/12/15,Hamburg,Mainz,1,3,A,0,1,A,20,11,7,6,19,18,2,3,2,1,0,0
05/12/15,Hertha,Leverkusen,2,1,H,1,1,D,10,8,4,2,18,15,8,2,1,3,0,1
05/12/15,Ingolstadt,Hoffenheim,1,1,D,0,0,D,9,7,2,2,11,18,2,1,2,1,0,0
05/12/15,M'gladbach,Bayern Munich,3,1,H,0,0,D,13,22,6,6,13,12,3,9,1,2,0,0
05/12/15,Wolfsburg,Dortmund,1,2,A,0,1,A,22,14,8,6,14,14,9,5,3,2,0,0
06/12/15,Ein Frankfurt,Darmstadt,0,1,A,0,1,A,15,19,3,4,19,9,10,7,4,3,0,0
06/12/15,Stuttgart,Werder Bremen,1,1,D,1,0,H,12,7,4,2,18,16,4,5,2,2,0,0
11/12/15,Mainz,Stuttgart,0,0,D,0,0,D,6,11,4,2,11,12,5,2,1,1,0,0
12/12/15,Bayern Munich,Ingolstadt,2,0,H,0,0,D,14,9,8,4,14,22,4,4,2,1,0,0
12/12/15,Darmstadt,Hertha,0,4,A,0,2,A,10,9,3,5,18,12,4,3,4,1,0,0
12/12/15,Hoffenheim,Hannover,1,0,H,1,0,H,14,19,5,2,18,19,3,10,1,3,0,0
12/12/15,Leverkusen,M'gladbach,5,0,H,1,0,H,14,6,6,2,13,19,4,2,0,2,0,0
12/12/15,Werder Bremen,FC Koln,1,1,D,1,0,H,10,12,6,3,17,9,6,4,3,2,0,0
12/12/15,Wolfsburg,Hamburg,1,1,D,0,1,A,19,5,9,4,11,21,10,4,1,4,0,0
13/12/15,Augsburg,Schalke 04,2,1,H,1,0,H,22,15,6,5,17,12,6,5,2,1,0,0
13/12/15,Dortmund,Ein Frankfurt,4,1,H,1,1,D,24,3,11,2,4,3,14,1,0,0,0,1
18/12/15,Schalke 04,Hoffenheim,1,0,H,1,0,H,16,18,3,1,14,11,3,1,1,2,0,0
19/12/15,Ein Frankfurt,Werder Bremen,2,1,H,1,1,D,16,11,6,4,14,20,6,3,3,5,0,0
19/12/15,FC Koln,Dortmund,2,1,H,0,1,A,14,14,6,3,10,15,6,6,3,1,0,0
19/12/15,Hamburg,Augsburg,0,1,A,0,0,D,14,17,2,7,13,14,4,6,0,2,0,0
19/12/15,Hannover,Bayern Munich,0,1,A,0,1,A,6,20,1,11,10,10,5,5,0,0,0,0
19/12/15,Ingolstadt,Leverkusen,0,1,A,0,0,D,11,9,3,2,12,18,6,3,2,3,0,0
19/12/15,Stuttgart,Wolfsburg,3,1,H,2,1,H,9,17,6,7,7,10,1,3,1,1,1,0
20/12/15,Hertha,Mainz,2,0,H,1,0,H,7,5,5,0,14,12,6,2,0,0,0,0
20/12/15,M'gladbach,Darmstadt,3,2,H,1,1,D,13,15,5,6,12,20,1,5,1,4,1,0
22/01/16,Hamburg,Bayern Munich,1,2,A,0,1,A,7,20,1,5,21,11,2,7,4,2,0,0
23/01/16,FC Koln,Stuttgart,1,3,A,1,1,D,15,16,4,8,9,13,8,5,0,1,0,0
23/01/16,Hannover,Darmstadt,1,2,A,1,1,D,13,13,5,5,13,21,6,4,2,5,0,0
23/01/16,Hertha,Augsburg,0,0,D,0,0,D,12,11,2,5,15,19,6,2,2,3,0,0
23/01/16,Hoffenheim,Leverkusen,1,1,D,1,0,H,5,17,3,8,16,15,2,9,2,2,0,0
23/01/16,Ingolstadt,Mainz,1,0,H,1,0,H,9,7,4,4,21,16,3,1,2,2,0,0
23/01/16,M'gladbach,Dortmund,1,3,A,0,1,A,10,12,3,4,12,10,3,1,1,1,0,0
24/01/16,Ein Frankfurt,Wolfsburg,3,2,H,0,1,A,12,18,6,11,13,20,3,3,2,0,0,0
24/01/16,Schalke 04,Werder Bremen,1,3,A,1,1,D,20,17,4,6,14,13,13,1,1,3,0,0
29/01/16,Mainz,M'gladbach,1,0,H,1,0,H,13,12,2,7,13,11,8,4,0,2,0,0
30/01/16,Augsburg,Ein Frankfurt,0,0,D,0,0,D,7,13,2,6,18,8,4,2,2,2,0,0
30/01/16,Darmstadt,Schalke 04,0,2,A,0,1,A,6,11,2,7,13,20,2,9,3,2,0,0
30/01/16,Dortmund,Ingolstadt,2,0,H,0,0,D,11,5,6,3,15,18,4,1,4,2,0,0
30/01/16,Leverkusen,Hannover,3,0,H,1,0,H,14,7,6,2,10,21,6,6,0,3,0,0
30/01/16,Stuttgart,Hamburg,2,1,H,0,0,D,24,13,11,5,12,14,10,4,1,3,0,0
30/01/16,Werder Bremen,Hertha,3,3,D,0,2,A,16,12,6,4,19,16,6,6,3,3,0,0
31/01/16,Bayern Munich,Hoffenheim,2,0,H,1,0,H,29,5,9,2,11,11,10,2,1,1,0,0
